X_COORD,Y_COORD,GEO2,DIST_FROM_WEST_KM
91.06496,23.24338,197263492,219.4535298
90.69418,23.24289,132267058,182.3374041
90.20984,23.22916,545441522,134.2006103
91.16112,23.24183,197252025,229.0972851
90.83454,23.23975,134910624,196.2628995
91.18853,23.24175,197228765,231.8573541
91.06904,23.23903,197263041,219.7697809
91.22989,23.24084,198717824,236.0089357
90.36422,23.24349,866556227,149.7498876
91.10234,23.23895,197277978,223.1185503
90.39286,23.24147,866506037,152.4936484
90.47738,23.23637,861477546,160.6590052
90.00467,23.24304,355883937,115.0408365
90.19421,23.23108,545441453,132.7507029
91.18202,23.23665,197228419,231.0975566
90.75855,23.24497,132281878,188.804138
90.74109,23.24159,132281301,186.976589
90.3045,23.22445,866919095,143.2817036
90.01975,23.23748,355883220,116.2367645
90.76103,23.23454,132285306,188.7880557
90.22278,23.22856,545411761,135.4381513
90.35554,23.24209,866582379,148.8542303
90.18709,23.23011,545441226,132.0255047
91.20245,23.23803,197228195,233.1853058
90.28393,23.22588,866919774,141.314316
90.40248,23.24153,866544607,153.440233
91.05842,23.23137,197263453,218.5379705
91.04151,23.23681,197263747,216.9533788
89.9962,23.24104,355839698,114.1547574
91.2163,23.23683,198717803,234.5581926
90.33081,23.23428,866957908,146.1781283
90.74692,23.23912,132281555,187.494966
90.76834,23.241,132285793,189.6798529
90.80182,23.22788,134935010,192.70318
90.74229,23.23441,132281116,186.9137995
90.75278,23.2324,132285915,187.9107936
91.22887,23.2322,198717806,235.73527
90.77262,23.23528,132285100,189.9640771
91.30319,23.23396,193123738,243.2746837
91.19209,23.23443,197228512,232.0683487
90.17775,23.23823,545441264,131.4149414
89.96782,23.23379,355872119,111.1633096
90.1498,23.24035,545405686,128.7960585
90.45452,23.23314,866525334,158.3065365
90.38689,23.23407,866506349,151.6741565
90.13997,23.23383,545405056,127.6040815
90.78119,23.23303,132285529,190.7648545
91.27473,23.22982,193171621,240.3205662
90.59606,23.22639,861494295,172.1370813
90.41086,23.23758,866518744,154.1403982
91.32033,23.22283,193123817,244.8000812
90.11438,23.23496,545494598,125.1823668
90.34674,23.23812,866957497,147.8632653
90.16529,23.23103,545423969,129.9468969
89.98195,23.23396,355839004,112.5058571
90.36279,23.23763,866966803,149.4206504
90.12622,23.23396,545494528,126.2837837
90.33761,23.23674,866957143,146.9241478
90.79047,23.23043,132285682,191.6291866
90.42178,23.23296,866518106,155.073174
90.26285,23.23519,866928076,139.5684538
90.81991,23.23532,134910757,194.6922882
90.82383,23.23061,134910305,194.9714406
91.03661,23.23072,197263718,216.3295871
91.17597,23.2317,197252740,230.3879307
91.08428,23.22912,197277837,221.0942888
90.31715,23.23426,866957133,144.8401436
90.49138,23.23006,861443207,161.8576226
90.68873,23.2339,132267714,181.5593178
91.25903,23.22657,198717903,238.6725554
90.34328,23.23449,866957621,147.4067801
91.20831,23.23107,197228498,233.6380507
89.9999,23.22694,355839334,113.9146469
90.88313,23.23173,134905811,200.9381411
91.20122,23.22955,197228308,232.892649
91.23593,23.23041,198717410,236.4131373
90.72976,23.22894,132281777,185.5256059
90.39858,23.23344,866506957,152.8040634
91.22057,23.23078,198717220,234.8697208
91.30424,23.22918,193123918,243.2906607
90.40671,23.2286,866518136,153.4556894
90.75465,23.22541,132285005,187.9251152
90.83609,23.22856,134910791,196.1504694
90.87497,23.22798,134905020,200.0333901
89.99105,23.22987,355839200,113.1956172
90.83126,23.23225,134910152,195.7543145
91.28207,23.22564,193171449,240.9833689
91.0443,23.23039,197263216,217.0962639
91.18371,23.22772,197228883,231.0896339
90.76847,23.2265,132285873,189.3335351
90.46091,23.21661,861477896,158.4553947
91.24163,23.22519,198717347,236.8883793
90.36925,23.22885,866966717,149.7769626
91.22297,23.22732,198717485,235.0447012
90.37623,23.22512,866966045,150.3477167
90.37686,23.23002,866506508,150.5616399
90.76153,23.22654,134505803,188.6405778
90.5012,23.22973,861443262,162.8196976
91.19247,23.2272,197228907,231.9634143
90.67462,23.22347,132294444,179.8845069
89.92493,23.21689,355850157,106.3877129
90.81742,23.2269,134910825,194.2414672
91.20789,23.22437,198780632,233.4649244
91.30432,23.21784,193123199,243.0893821
91.05588,23.21376,197263787,217.9174826
89.85267,23.21364,355811344,99.45879853
90.71235,23.22468,132222158,183.6806271
90.73928,23.22445,134511118,186.3652044
90.77477,23.22383,132285889,189.899078
90.44488,23.2225,866525417,157.0398963
91.0435,23.22518,197263715,216.9056653
90.81116,23.22477,134910835,193.564152
90.69016,23.22865,132267381,181.5666543
90.39813,23.22675,866506524,152.554058
90.84157,23.22536,134910505,196.6245132
90.49554,23.209,861443174,161.6767945
91.28708,23.21854,193171557,241.3581822
90.12771,23.22439,545405938,126.0703055
91.27133,23.22296,193171772,239.847547
91.18072,23.22316,197252745,230.6983389
91.22182,23.2201,198717449,234.7900788
90.14514,23.226,545405692,127.8141943
90.4364,23.22189,866518653,156.1840296
91.19942,23.21719,198780989,232.4715988
90.85132,23.21978,134905906,197.4733143
89.87477,23.20665,355894143,101.2165194
89.96916,23.22319,355872095,110.839932
90.73185,23.22331,134511067,185.5945908
90.38931,23.22158,866506007,151.5277564
91.1091,23.21996,197235570,223.4087444
91.09849,23.22465,197277754,222.433904
90.34259,23.22625,866957937,147.075863
90.41726,23.22454,866518546,154.3730408
91.03719,23.22126,197263281,216.1883205
91.23589,23.2169,198717073,236.1516673
91.09602,23.2194,197277293,222.0784765
89.95608,23.22385,355872645,109.6290244
90.69859,23.21996,132222254,182.188691
90.32821,23.22589,866995057,145.6529205
91.07234,23.22007,197277385,219.7049227
90.87164,23.22035,134905587,199.5250113
91.24996,23.2173,198717692,237.5815336
90.47036,23.22229,861477776,159.553678
89.95207,23.21293,355872363,108.789914
90.78234,23.22138,132285153,190.5980061
90.86226,23.21904,134905485,198.5540395
90.78423,23.21701,134505680,190.6837724
90.48346,23.20814,861443251,160.45372
90.13455,23.22408,545405516,126.7199091
90.15661,23.22019,545423182,128.7152361
90.4559,23.21694,861477120,157.9688176
91.0864,23.21927,197277874,221.1059142
91.21102,23.21698,198780977,233.6396441
91.26847,23.2134,193171232,239.3815621
89.98228,23.20219,355844440,111.2351594
90.31247,23.22266,866995985,144.0054962
90.67494,23.21231,132227492,179.6362338
90.83132,23.21663,134910359,195.3951085
90.32642,23.22258,866995918,145.3719203
90.84243,23.21859,134910210,196.5543573
90.81987,23.21825,134589938,194.284263
90.76035,23.21259,134505331,188.1876327
90.13651,23.21949,545405018,126.7422803
90.1864,23.20952,545441302,131.2405567
90.41165,23.21879,866518326,153.647955
90.33996,23.21885,866995287,146.5851929
90.73746,23.21152,134511860,185.8700831
91.32343,23.19328,193115756,244.59497
90.79201,23.21358,134595039,191.383167
90.11233,23.21767,545459333,124.3367719
90.42747,23.21633,866518789,155.1386482
91.11572,23.21479,197235801,223.9738252
90.40286,23.2172,866518562,152.7329274
90.2473,23.21539,545411031,137.3853405
91.14354,23.21568,197284356,226.7991961
90.64435,23.2142,132263502,176.6290695
91.30853,23.20885,193115252,243.3541173
91.08949,23.2102,197235086,221.2364251
91.03725,23.21495,197263724,216.0639441
90.1624,23.21607,545423157,129.1311708
91.18873,23.2148,198780349,231.3460852
90.31412,23.21811,866995086,144.0226087
90.80918,23.21553,134589972,193.1496069
90.33054,23.21802,866995028,145.6330957
90.14014,23.2153,545459352,126.9432657
91.17742,23.21095,197284233,230.1302479
90.12602,23.21625,545459579,125.6092607
91.16583,23.21528,197252910,229.0420995
90.14706,23.21689,545459831,127.6711848
91.15896,23.21372,197284901,228.3182447
90.41994,23.21723,866518288,154.4207445
90.77018,23.21246,134505309,189.1693339
90.86646,23.21111,134905247,198.7978529
90.68737,23.21204,132222386,180.8717925
91.16844,23.20906,197284116,229.187049
90.51295,23.20071,861443360,163.1844068
90.17491,23.21478,545441409,130.3022371
90.7138,23.21567,132222449,183.6029304
90.69138,23.21535,132222672,181.3540691
91.22185,23.21101,198717810,234.6224982
90.81979,23.20838,134589112,194.0505716
91.02501,23.20899,197242071,214.7087404
91.07509,23.21149,197238415,219.8091344
89.96925,23.20216,355844487,109.9876468
90.71815,23.20852,132222804,183.8654514
90.85792,23.2122,134905431,197.9643968
91.14399,23.21114,197284805,226.7567052
90.84595,23.21035,134905373,196.7210814
90.39841,23.21454,866518554,152.2146648
90.39276,23.21314,866966459,151.6152731
91.18735,23.21149,198780442,231.1439265
91.11772,23.20946,197235129,224.0714752
90.24001,23.21113,545411812,136.5319527
90.11432,23.21258,545459358,124.3434947
90.38137,23.21334,866966172,150.4968081
91.10624,23.20728,197235797,222.8700725
90.83437,23.20856,134589955,195.5182814
91.29072,23.20471,193115985,241.4774821
91.15125,23.21032,197284475,227.4742583
90.63364,23.20066,132263920,175.2215958
90.4351,23.20147,861460645,155.4700764
90.82967,23.21193,134589921,195.1224418
90.31518,23.21437,866995392,144.0090312
90.69778,23.20738,132222746,181.7995125
90.32762,23.20853,866995325,145.0522612
90.12495,23.21054,545459541,125.3000427
90.42605,23.21095,866518539,154.8422917
90.75819,23.2058,134505579,187.8124298
91.03544,23.209,197242231,215.7604682
91.27085,23.20549,193171068,239.4795364
91.1339,23.20975,197284557,225.7109222
90.21963,23.20484,545477472,134.3309748
90.79716,23.20892,134595033,191.7921612
90.77297,23.21003,134505994,189.3921945
90.15768,23.20429,545423490,128.2625188
91.19634,23.20698,198780742,231.9683078
90.14945,23.20583,545423163,127.5142728
91.2247,23.20525,198780792,234.8048195
91.09951,23.20709,197235914,222.186896
90.40767,23.20927,861425732,152.9753493
90.31403,23.2124,866995449,143.8344077
90.10811,23.20016,545459623,123.2968856
91.08675,23.2066,197235702,220.8892127
91.13129,23.20644,197287120,225.3837755
90.41622,23.21095,861425535,153.8697385
90.39175,23.21051,866966200,151.4378785
91.07023,23.20822,197238209,219.2538843
91.23577,23.20586,198786218,235.9359167
90.80921,23.20975,134595719,193.0199439
91.15858,23.20793,197284005,228.1693077
90.14013,23.20476,545459944,126.5703317
90.13272,23.20955,545459044,126.0186469
91.04185,23.20649,197242754,216.356474
91.1453,23.20775,197284550,226.8241075
90.44747,23.20849,861477929,156.8935236
91.25273,23.20388,198786822,237.6165286
89.91126,23.20611,355894138,104.6350557
91.18917,23.20581,198780207,231.2216108
91.20608,23.2032,198780028,232.8837126
90.80378,23.20931,134595983,192.465151
90.38668,23.20806,866966478,150.8649156
90.31368,23.2082,866995669,143.6696655
91.24292,23.19468,198786637,236.4601006
90.59311,23.20241,861494634,171.2173345
91.14072,23.205,197284467,226.309095
90.85272,23.20301,134905865,197.2389361
90.74596,23.20492,134511567,186.5660802
90.11351,23.20737,545459573,124.0773147
90.15555,23.20647,545423654,128.1301572
90.39795,23.20498,861425940,151.889614
90.28862,23.20081,866947784,140.9751986
91.15134,23.20459,197284684,227.3745656
90.30576,23.20635,866947430,142.8330984
91.06376,23.20547,197238290,218.5467041
90.85957,23.20637,134905292,198.0009997
90.47216,23.19808,861477656,159.0568618
91.07878,23.20283,197238344,220.0111574
91.17711,23.20167,197284812,229.9254332
90.64977,23.19892,132290867,176.7920049
90.38065,23.20603,866966507,150.2094605
90.78507,23.20498,134595427,190.4893208
90.77596,23.20628,134505663,189.6052824
90.12245,23.204,545459012,124.8251777
90.86489,23.2038,134930097,198.4795456
90.41929,23.20455,861425415,153.9898432
91.16639,23.1993,197284014,228.7975673
90.58159,23.20003,861494459,170.0074726
90.70616,23.19895,132227407,182.4381718
90.80469,23.20096,134595854,192.368044
91.11771,23.20141,197287726,223.9159834
91.26615,23.20051,198786254,238.9152741
90.16667,23.20232,545423434,129.0717394
91.12586,23.20178,197287919,224.7465296
91.07006,23.2027,197238277,219.1282732
89.94475,23.19006,355844181,107.1636338
91.02205,23.19931,197242202,214.2162232
91.21316,23.19902,198780894,233.5242157
91.18464,23.19714,198777928,230.6041789
90.76667,23.20375,134505354,188.6154612
90.26343,23.1889,545453188,138.1294767
90.86967,23.19501,134930685,198.7717037
90.84074,23.19258,134589595,195.8088229
91.26982,23.19366,193157656,239.1674443
90.24785,23.19435,545477088,136.7639029
91.28632,23.19286,193157660,240.8258092
91.1424,23.1954,197287182,226.2994363
90.76734,23.19473,134505084,188.4781755
90.68843,23.19729,132222037,180.6229107
90.30356,23.20329,866947707,142.5223014
91.03475,23.20085,197242641,215.5281465
91.19738,23.19801,198780554,231.9090657
91.06301,23.19951,197238267,218.3544675
91.31127,23.19486,193115127,243.3888818
90.38716,23.20188,866966794,150.7325036
91.23003,23.19358,198786611,235.1352931
89.94489,23.17334,353282818,106.5290064
90.3224,23.20266,866995124,144.3592801
91.22227,23.19786,198780864,234.4254856
91.0966,23.19531,197235354,221.6673738
91.10286,23.19517,197235982,222.2974453
90.75184,23.19121,134505337,186.8429885
90.81461,23.19768,134595534,193.2919515
90.41006,23.20229,861425338,153.0113116
91.09141,23.19623,197235862,221.1602713
90.78588,23.19738,134595415,190.3991623
91.08767,23.19582,197235898,220.7745839
90.3177,23.19915,866995956,143.7899352
90.69811,23.19727,132222957,181.592206
91.06774,23.18922,197238577,218.6358725
90.18138,23.19582,545489421,130.2914561
90.12592,23.19777,545459459,124.944965
90.82913,23.19792,134589753,194.7565548
90.30004,23.18708,866947363,141.6871627
90.57246,23.19693,861494371,169.0179021
91.25939,23.19621,198786369,238.1551008
90.79843,23.19744,134595157,191.6610105
90.46203,23.19559,861477601,157.9826453
90.85994,23.19497,134930369,197.7916636
90.89852,23.1899,134930429,201.5704779
90.88901,23.19788,134930739,200.778994
91.05071,23.19388,197242089,217.0036728
91.03466,23.19491,197242543,215.4027488
89.80266,23.18708,354354539,93.58032118
90.72691,23.19332,134511899,184.3884011
90.31109,23.19951,866947698,143.1489823
90.7397,23.1917,134511629,185.6351569
90.78846,23.19352,134595275,190.5726916
89.83421,23.19438,354333873,96.86406839
90.1187,23.19774,545459547,124.2413564
90.87978,23.19453,134930347,199.7792495
91.21236,23.19331,198780975,233.3411936
90.85492,23.19568,134930652,197.3017174
91.11877,23.19173,197287584,223.8419503
91.02664,23.19405,197242711,214.5763059
89.89509,23.1935,355894641,102.5715773
91.12548,23.19533,197287285,224.5871676
90.65323,23.18124,132290624,176.720936
90.4224,23.19915,861425087,154.1457059
91.07971,23.19307,197238817,219.9181712
89.91352,23.19313,355894784,104.3073391
90.84959,23.19353,134589359,196.719544
90.40648,23.1984,861425885,152.5463601
90.20695,23.19172,545477994,132.6635461
91.10663,23.1937,197235614,222.6510178
89.84356,23.19383,354333795,97.71815157
89.85835,23.18505,354374789,98.73418601
90.18861,23.19346,545477730,130.9218375
91.22208,23.19138,198780514,234.2914753
91.16491,23.1916,197284243,228.5073876
91.07666,23.18986,197238118,219.5495188
91.16021,23.19306,197284706,228.0582227
90.41678,23.19183,861425612,153.3848386
91.14398,23.18986,197284528,226.3579349
90.40019,23.19078,861425076,151.7092365
90.15809,23.19369,545423365,127.9437168
91.08579,23.18971,197238119,220.46969
91.06609,23.19268,197238736,218.5344819
91.20577,23.1932,198780840,232.6720114
91.06157,23.1909,197238016,218.0439989
91.25813,23.19014,198786562,237.92221
90.49844,23.18327,861417994,161.2853315
90.88706,23.18205,134930233,200.255377
90.23444,23.19074,545477466,135.3326358
90.82207,23.19187,134589056,193.9154935
91.30045,23.1898,193115293,242.2063123
90.13788,23.19126,545483006,125.8884464
91.19257,23.18507,198777580,231.1919692
91.04481,23.1903,197242394,216.3391748
91.174,23.18769,198777925,229.3575107
90.40783,23.19316,861425317,152.5334014
90.81026,23.18712,134595101,192.6255331
91.24492,23.19047,198786285,236.5893344
90.77729,23.18873,134505871,189.3449285
90.27704,23.17497,545453585,139.0592888
91.12741,23.18723,197287602,224.6335853
89.78332,23.18434,354354988,91.64809726
91.26568,23.18412,198786193,238.5851608
91.20303,23.18856,198777606,232.3125662
91.01754,23.1887,197242197,213.5538925
91.15674,23.19059,197284882,227.6623544
90.79781,23.18803,134595011,191.3927773
90.79045,23.19032,134595843,190.7024842
91.27946,23.18031,193157953,239.9192013
91.09429,23.18644,197238030,221.2686198
90.82436,23.18438,134589933,193.9863921
91.31361,23.18509,193115115,243.4625081
91.21317,23.18376,198777157,233.2563189
91.29247,23.18193,193157041,241.2657613
89.82578,23.18948,354354609,95.8553911
91.10989,23.1878,197235674,222.8715019
89.88986,23.18685,354374699,101.7983988
90.68209,23.18567,132222148,179.717275
90.30797,23.18286,866947602,142.3477165
90.12285,23.19092,545459711,124.4106158
90.73142,23.18269,134511618,184.6025277
90.22597,23.17634,545477673,134.0559863
91.03758,23.18622,197242704,215.5311728
91.02822,23.18752,197242611,214.6101076
90.64076,23.18028,132290047,175.4483157
91.16023,23.18272,197284256,227.8752437
91.22395,23.18305,198786021,234.3366115
91.24602,23.18505,198786920,236.6077456
90.69608,23.1826,132227926,181.0513259
90.42409,23.18399,861460841,153.8981065
90.79364,23.185,134595916,190.9081239
91.2998,23.17677,193157516,241.9251694
91.10487,23.18156,197235254,222.2500923
91.08895,23.18484,197238618,220.6990914
91.05436,23.18265,197242311,217.1605096
91.18279,23.17938,198777075,230.1023421
89.81008,23.18497,354354032,94.18139971
89.91089,23.18021,355894277,103.5337414
91.04591,23.18186,197245044,216.2914337
90.11726,23.18636,545459037,123.7105247
91.01195,23.17617,197245622,212.7519229
90.76656,23.18493,134505888,188.1833494
91.21902,23.17991,198777480,233.7833704
91.31438,23.17742,193115688,243.4155459
91.24835,23.17785,198786461,236.7227687
91.11619,23.18151,197287319,223.3948949
90.46146,23.18582,861477951,157.6655795
91.20504,23.1811,198777828,232.3866928
91.1758,23.1797,198777787,229.3996229
90.31624,23.17761,866909765,143.0158211
90.10665,23.18412,545447384,122.5994579
90.35929,23.18479,866976019,147.4852918
90.69902,23.1767,132227375,181.2148545
91.10021,23.18058,197235326,221.7608095
91.02324,23.17796,197245645,213.9267448
90.3829,23.18041,866976468,149.7070719
90.72966,23.17948,134511303,184.3550618
91.23069,23.17865,198786647,234.9452315
89.85047,23.17831,354374083,97.70316649
90.13505,23.17765,545483774,125.1607016
90.43124,23.18201,861460907,154.556604
91.14802,23.17957,197287390,226.5832559
90.78509,23.18462,134565326,190.0399346
90.35041,23.18219,866976832,146.531832
90.1831,23.18381,545489824,130.0705457
91.03132,23.17993,197242304,214.7803614
90.43704,23.18236,861460874,155.1431424
91.13433,23.18257,197287912,225.250121
90.47884,23.18202,861469820,159.2985334
90.87128,23.18373,134553444,198.6988961
90.7107,23.18252,134511966,182.5174434
90.19746,23.18186,545489856,131.4192867
91.13167,23.17413,197287093,224.8319936
91.169,23.1795,198777620,228.707217
90.85464,23.18206,134589174,196.9878101
90.77869,23.18256,134565528,189.3518748
90.16204,23.1746,545483617,127.7103521
90.3249,23.18297,866909545,144.0263854
90.84312,23.17781,134553927,195.7397419
90.44991,23.18059,861469863,156.3781887
90.37086,23.18004,866976688,148.5011793
90.40277,23.18086,861425787,151.693945
89.95278,23.16158,353282168,106.8534506
91.08854,23.17443,197238507,220.4693393
90.41412,23.18147,861460852,152.8389658
90.33122,23.1832,866909239,144.6587861
90.75679,23.17555,134565978,186.9985556
90.80351,23.18161,134595865,191.8291121
91.22404,23.17597,198786942,234.2259134
90.74444,23.17783,134505646,185.8051317
90.79017,23.17677,134565146,190.3842211
89.73153,23.15522,655215794,85.48736641
90.3617,23.1802,866976841,147.5963
90.39344,23.17846,866976181,150.7016337
91.10651,23.17842,197235023,222.3597192
89.87647,23.179,354374898,100.2014727
91.16756,23.16956,198777408,228.3910736
90.46308,23.17837,861469513,157.6332468
89.77193,23.1765,354381718,90.22758999
89.81561,23.17666,354354693,94.33670697
90.18008,23.17376,545489862,129.4573492
90.33783,23.1765,866909267,145.1250147
90.86156,23.17533,134553657,197.5485774
89.83454,23.17617,354354019,96.10391097
91.07652,23.1749,197238778,219.2609438
91.11698,23.1747,197287105,223.3539748
91.21177,23.17639,198777245,232.9887786
90.25871,23.17368,545453403,137.2091055
90.80532,23.17529,134595944,191.8791169
90.09736,23.17945,545447705,121.5349308
91.06173,23.17684,197238229,217.7992263
91.18832,23.17132,198777123,230.5256984
90.70443,23.17435,134541910,181.7068047
91.24353,23.17244,198786455,236.1443983
90.33007,23.1706,866909277,144.1913775
91.20525,23.17216,198777640,232.2566415
90.1858,23.17219,545489220,129.9716577
90.12091,23.17694,545447327,123.7530292
91.25915,23.17152,198786779,237.7144159
90.25759,23.16729,545453667,136.9128113
89.72734,23.15183,655215587,84.94307097
89.88693,23.17689,354374385,101.1122206
91.19826,23.16748,198777396,231.4699258
90.44901,23.16636,862583895,155.9243028
90.77935,23.17675,134565989,189.2945166
90.90122,23.16917,134930114,201.4298501
90.32377,23.1717,866909420,143.5964875
91.21682,23.17261,198777269,233.4376036
91.06608,23.17424,197238345,218.1923992
90.43852,23.17207,861460524,155.0223437
91.05111,23.17446,197245141,216.6814379
91.27489,23.16213,193157432,239.1628121
90.19285,23.17224,545489636,130.6673844
91.14786,23.17094,198708943,226.4174713
90.68514,23.16935,132227169,179.6584679
90.82939,23.172,134553371,194.2374985
90.10563,23.17425,545447900,122.1693525
91.25412,23.17238,198786134,237.2179678
91.09945,23.17133,197235613,221.5193384
91.23612,23.16954,198786752,235.3450599
90.41269,23.17556,861425021,152.5394659
89.89403,23.17297,354320783,101.6333821
91.21135,23.17113,198777590,232.8581921
90.28359,23.16547,545453201,139.4369107
91.31324,23.16895,193115514,243.1650117
90.49805,23.17329,861417743,160.9956217
90.82143,23.16955,134553028,193.385377
91.06099,23.17096,197238708,217.6183738
91.11207,23.17176,197287650,222.8051625
90.48086,23.16856,861417688,159.1608251
90.76484,23.16356,134571545,187.5587982
90.4238,23.1719,861425032,153.5504485
90.7304,23.16418,134541342,184.1019848
90.47243,23.17263,861469710,158.4201848
90.14638,23.16665,545483371,125.9213781
91.03377,23.16596,197245753,214.7735131
90.71251,23.17003,134541764,182.4255082
90.25194,23.15871,545453724,136.1087956
90.41551,23.16976,861425666,152.6687484
89.86489,23.16559,354374975,98.55337542
91.22021,23.16904,198769955,233.722516
90.30628,23.15942,866909153,141.5225
90.60181,23.15601,132263484,170.990444
90.5065,23.16912,861417579,161.737988
91.22741,23.1691,198769559,234.4540459
90.3503,23.17145,866976315,146.2239443
91.05225,23.16737,197245437,216.6696026
91.07818,23.1684,197238363,219.313625
91.18025,23.17126,198777033,229.7064045
91.04193,23.16983,197245546,215.6688048
90.12024,23.16985,545447982,123.4565043
90.77896,23.17054,134565511,189.1252957
90.81009,23.16727,134553151,192.1958935
90.35935,23.16447,866976105,146.9364084
91.29699,23.16128,193119848,241.3947574
89.91373,23.16717,354320731,103.295898
90.46619,23.17006,861469098,157.7326173
90.85634,23.1687,134553410,196.8899233
91.12783,23.16864,197291510,224.3480285
91.06699,23.16636,197238405,218.1444589
90.84275,23.16564,134553061,195.4581037
89.71903,23.14832,655215293,84.0070559
90.79019,23.16472,134565550,190.1378263
90.74503,23.16626,134571404,185.618768
91.17986,23.16711,198777891,229.5973593
89.82256,23.1664,354306365,94.55673788
90.46152,23.16956,861469065,157.2537516
91.11448,23.16225,197291069,222.8859437
90.75337,23.16981,134565736,186.532892
89.87018,23.16648,354320397,99.09445775
91.32308,23.16465,193115340,244.0977082
91.184,23.1659,198777258,229.9972221
90.48998,23.16388,861417426,159.9582833
91.0141,23.16656,197245857,212.7932742
89.88326,23.15887,354320391,100.048592
90.83443,23.16779,134553702,194.6612251
90.70643,23.1625,134541472,181.6532691
90.87351,23.16225,516542409,198.4979574
90.64852,23.15568,132258423,175.6802188
91.21394,23.16519,198769555,233.0233666
89.80201,23.16564,354313853,92.57847673
91.0217,23.16723,197245494,213.5745157
91.24766,23.16553,198786684,236.4514989
90.69817,23.16466,132227534,180.8677746
91.10135,23.16283,197291401,221.5647845
89.76609,23.16348,354313943,89.09839922
91.23863,23.162,198786142,235.478325
90.12666,23.16518,545447390,123.9372749
90.33442,23.16016,866909210,144.3408682
90.42149,23.16632,861425010,153.1765784
91.20774,23.16121,198777376,232.329661
91.04538,23.16303,197245668,215.8972799
90.32308,23.16016,866909229,143.2127688
90.89025,23.15261,516566670,200.0087006
89.69706,23.14412,655215387,81.76008287
91.31192,23.16267,193119762,242.9332161
91.14695,23.16237,198708121,226.1805377
91.25094,23.16098,198786977,236.7122157
90.77812,23.16305,134565826,188.8870703
91.12814,23.16107,197291701,224.2511653
90.51159,23.16388,861417328,162.1210224
90.86241,23.16397,516542256,197.4100872
89.74051,23.15848,354313706,86.47500161
91.23016,23.16244,198769502,234.6253859
91.31995,23.15847,193119390,243.6851622
91.22079,23.16176,198769236,233.663242
91.1897,23.15869,198777193,230.4578726
91.09426,23.16136,197291869,220.8210553
91.22579,23.16052,198769091,234.1510466
90.10691,23.16282,545447321,121.9232468
90.13366,23.16207,545447236,124.5274951
91.20075,23.15982,198777790,231.5977345
91.0801,23.15974,197291905,219.3581391
90.7549,23.16455,134571123,186.5774982
91.06327,23.15582,197291322,217.5853668
91.02133,23.1617,197245188,213.4382826
90.80113,23.157,134565725,191.087548
90.77524,23.16443,134565022,188.624802
90.8598,23.1593,516542357,197.056502
90.11097,23.16002,545447554,122.2329006
91.02578,23.16169,197245190,213.88872
91.16889,23.15872,198777534,228.3462845
90.47212,23.1645,861469984,158.1872386
90.716,23.15451,134541179,182.4512198
91.18276,23.15808,198777643,229.7435942
90.82462,23.15572,134559905,193.4342803
90.66422,23.15192,132254322,177.1810354
90.68951,23.15543,132227433,179.8012876
91.23442,23.15626,198769965,234.9601787
91.01366,23.16079,197245518,212.645519
91.21305,23.15924,198769912,232.8371234
89.83501,23.14986,354367911,95.06978265
90.46347,23.16202,862523795,157.2616072
90.8567,23.1532,516542184,196.6275146
90.8357,23.16272,134553348,194.6891524
90.75051,23.15914,134571573,186.0242018
90.73572,23.15546,134529191,184.4584129
89.75978,23.14686,354313744,87.78389799
91.31209,23.15081,193119242,242.7712778
90.11646,23.15934,545447308,122.7509623
89.85408,23.15884,354374674,97.25061293
91.04877,23.15416,197210406,216.0872787
91.04122,23.15762,197210421,215.3815458
90.51332,23.15512,861417054,162.0880859
91.17705,23.1581,198777179,229.1643591
90.28733,23.1538,544069159,139.4866478
91.29295,23.15003,193119852,240.8133612
90.43267,23.15305,862547862,153.9624871
90.23259,23.15439,545435610,134.0688014
90.84276,23.15363,134553455,195.2268123
91.11162,23.13646,197294109,222.1769259
91.14821,23.15431,198708274,226.1758813
90.44054,23.15394,862547431,154.7713413
90.42331,23.15113,862547663,152.9795557
91.22371,23.15622,198769703,233.8717414
89.80184,23.15268,354306802,92.01833685
91.21347,23.15329,198769168,232.7856899
89.74958,23.15664,354313070,87.24485705
91.19633,23.1529,198777242,231.0387139
90.76895,23.15145,134571831,187.7304874
90.19467,23.15538,545429604,130.3427406
90.87867,23.15615,516566116,198.9036825
89.79294,23.15238,354313866,91.16002281
90.46587,23.15536,862523530,157.3402915
90.1869,23.15868,545429932,129.6717992
91.03378,23.15323,197210738,214.5520289
91.01402,23.15472,197210056,212.5754199
90.4807,23.14508,862559248,158.5849935
91.32554,23.15305,193119392,244.1722745
91.0265,23.15467,197210021,213.8390296
90.50022,23.15295,863611354,160.7243697
91.17447,23.15278,198777007,228.8170108
90.18296,23.15821,545429717,129.2687413
90.14568,23.14783,545471138,125.2790712
91.02291,23.15296,197210050,213.4457655
90.74665,23.14535,134529556,185.3599652
91.24199,23.15049,198769674,235.6399995
90.36768,23.15254,866976258,147.456874
90.42715,23.15118,862547580,153.3648749
90.16197,23.15335,545429396,127.0516511
91.08761,23.13997,197294998,219.7936809
91.25469,23.15149,198769746,236.9459721
90.21221,23.1524,545435869,131.9928748
90.80823,23.15295,134565713,191.7255395
90.78631,23.15525,134571269,189.5573592
91.20821,23.14724,198769129,232.1574042
89.84738,23.15129,354367198,96.311022
89.85936,23.14919,354367763,97.37922964
